diario,titulo,contenido,fecha de extracción,contenido_depurado
www.perfil.com,INDEC: qué pasará con la inflación de mayo si continúa bajando,"<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/inflacion-1802302.jpg"" alt=""Inflación"" /></p>Según datos del INDEC, la inflación de abril dio 8,8% para el mes de abril, logrando volver a un solo dígito después de medio año.  <a href=""https://www.perfil.com/noticias/canal-e/indec-que-pasara-con-la-inflacion-de-mayo-si-continua-bajando.phtml"">Leer más</a>","Wed, 15 May 2024 20:05:33 GMT","Según datos del INDEC, la inflación de abril dio 8,8% para el mes de abril, logrando volver a un solo dígito después de medio año.Leer más"
www.perfil.com,El dólar blue cerró a $1080 para la compra y $1100 para la venta este miércoles 15 de mayo de 2024,"<p><img src=""https://fotos.perfil.com/2024/05/13/trim/540/304/el-dolar-blue-sube-ligeramente-este-13-de-mayo-mientras-que-los-financieros-retroceden-1801023.jpg"" alt=""El dólar blue sube ligeramente este 13 de mayo mientras que los financieros retroceden"" /></p>Conoce los valores de cierre de la divisa norteamericana, hoy 15 de mayo de 2024.
 <a href=""https://www.perfil.com/noticias/economia/el-dolar-blue-cerro-a-1060-para-la-compra-y-1080-para-la-venta-este-miercoles-15-de-mayo-de-2024.phtml"">Leer más</a>","Wed, 15 May 2024 20:02:00 GMT","Conoce los valores de cierre de la divisa norteamericana, hoy 15 de mayo de 2024.Leer más"
www.perfil.com,"A cuánto cerró el real blue hoy, miércoles 15 de mayo de 2024","<p><img src=""https://fotos.perfil.com/2023/01/04/trim/540/304/real-brasileno-1485758.jpg"" alt=""Real brasileño"" /></p>Conoce los valores de cierre de la divisa brasilera, hoy 15 de mayo de 2024.
 <a href=""https://www.perfil.com/noticias/economia/a-cuanto-cerro-el-real-blue-hoy-miercoles-15-de-mayo-de-2024.phtml"">Leer más</a>","Wed, 15 May 2024 20:00:00 GMT","Conoce los valores de cierre de la divisa brasilera, hoy 15 de mayo de 2024.Leer más"
www.perfil.com,El euro blue cerró a $1163 para la compra y $1196 para la venta este miércoles 15 de mayo de 2024,"<p><img src=""https://fotos.perfil.com/2022/09/06/trim/540/304/euros-20220906-1414797.jpg"" alt=""Euros 20220906"" /></p>Conoce los valores de cierre de la divisa europea, hoy 15 de mayo de 2024.
 <a href=""https://www.perfil.com/noticias/economia/el-euro-blue-cerro-a-1141-para-la-compra-y-1174-para-la-venta-este-miercoles-15-de-mayo-de-2024.phtml"">Leer más</a>","Wed, 15 May 2024 20:00:00 GMT","Conoce los valores de cierre de la divisa europea, hoy 15 de mayo de 2024.Leer más"
www.perfil.com,El próximo desafío del Gobierno: bajar la inflación con una economía funcionando,"<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/gobierno-1802288.jpg"" alt=""Gobierno"" /></p>“La primera parte de desarmar esta bomba que había de riesgo de hiperinflación fue exitosa”, destacó el economista y contador público, Mariano Ricciardi. <a href=""https://www.perfil.com/noticias/canal-e/el-proximo-desafio-del-gobierno-bajar-la-inflacion-con-una-economia-funcionando.phtml"">Leer más</a>","Wed, 15 May 2024 19:54:20 GMT","“La primera parte de desarmar esta bomba que había de riesgo de hiperinflación fue exitosa”, destacó el economista y contador público, Mariano Ricciardi.Leer más"
www.perfil.com,"Javier Milei volvió a negar el atraso cambiario y adelantó que se ""está cada vez más cerca"" de levantar el cepo","<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/discurso-del-presidente-javier-milei-en-el-consejo-interamericano-de-comercio-y-produccion-cicyp-1802207.jpg"" alt=""Discurso del Presidente Javier Milei en el Consejo Interamericano de Comercio y Producción (CICyP)."" /></p>El presidente disertó Cicyp, donde también describió la hoja de ruta para alcanzar la dolarización de la economía y la eliminación del Banco Central. <a href=""https://www.perfil.com/noticias/economia/javier-milei-volvio-a-negar-el-atraso-cambiario-y-adelanto-que-se-esta-cada-vez-mas-cerca-de-levantar-el-cepo.phtml"">Leer más</a>","Wed, 15 May 2024 18:18:00 GMT","El presidente disertó Cicyp, donde también describió la hoja de ruta para alcanzar la dolarización de la economía y la eliminación del Banco Central.Leer más"
www.perfil.com,Ley Bases: desde el gobierno niegan que el peronismo tenga los votos necesarios para el rechazo,"<p><img src=""https://fotos.perfil.com/2024/05/14/trim/540/304/ley-bases-1801705.jpg"" alt=""Ley Bases"" /></p>El repaso de las noticias más destacadas del día por el equipo periodístico de Radio Perfil AM 1190 <a href=""https://radio.perfil.com/noticias/podcasts/ley-bases-desde-el-gobierno-niegan-que-el-peronismo-tenga-los-votos-necesarios-para-el-rechazo.phtml"">Leer más</a>","Wed, 15 May 2024 18:12:12 GMT",El repaso de las noticias más destacadas del día por el equipo periodístico de Radio Perfil AM 1190Leer más
www.perfil.com,"Venezuela está ampliando la presencia militar en la frontera con Guyana, según un informe","<p><img src=""https://fotos.perfil.com/2023/12/06/trim/540/304/nicolas-maduro-y-el-referendum-en-venezuela-sobre-guayana-20231206-1713706.jpg"" alt=""Nicolás Maduro y el referéndum en Venezuela sobre Guayana 20231206"" /></p>Las fuerzas armadas de Venezuela han trasladado “cantidades sustanciales” de personal y equipos cerca de la disputada región del Esequibo, controlada por Guyana, según informa un centro de estudios con sede en Washington, lo que podría aumentar las tensiones de cara a las elecciones presidenciales. <a href=""https://www.perfil.com/noticias/bloomberg/bc-venezuela-amplia-presencia-militar-en-la-frontera-con-guyana-segun-un-informe.phtml"">Leer más</a>","Wed, 15 May 2024 18:07:00 GMT","Las fuerzas armadas de Venezuela han trasladado “cantidades sustanciales” de personal y equipos cerca de la disputada región del Esequibo, controlada por Guyana, según informa un centro de estudios con sede en Washington, lo que podría aumentar las tensiones de cara a las elecciones presidenciales.Leer más"
www.perfil.com,Un asesor de Javier Milei pronosticó cuándo se concretará la recuperación económica,"<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/fausto-spotorno-no-es-posible-confirmar-que-el-piso-de-la-recesion-fue-en-marzo-1802212.jpg"" alt=""Fausto Spotorno: ""No es posible confirmar que el piso de la recesión fue en marzo"""" /></p>El economista Fausto Spotorno aseguró que es posible ver una inflación en el orden del 4,5% para mayo. Blanqueo de pérdidas del BCRA, recesión y el ciclo de recuperación económica nacional. <a href=""https://www.perfil.com/noticias/canal-e/Un-asesor-de-Javier-Milei-explico-cuando-se-concretara-la-recuperacion-economica.phtml"">Leer más</a>","Wed, 15 May 2024 18:06:02 GMT","El economista Fausto Spotorno aseguró que es posible ver una inflación en el orden del 4,5% para mayo. Blanqueo de pérdidas del BCRA, recesión y el ciclo de recuperación económica nacional.Leer más"
www.perfil.com,"Una ""superautopista"" de cocaína lleva drogas y violencia a Europa","<p><img src=""https://fotos.perfil.com/2024/05/14/trim/540/304/BC-superautopista-de-cocaina-lleva-drogas-y-violencia-a-europa-mM.jpg"" alt=""Press Invitation: Cocaine Seizures In The First Half Of 2023"" /></p>Una vez que la cocaína llega a Amberes, los funcionarios de aduanas belgas creen que alrededor del 90% atraviesa la frontera holandesa para ser tratada y empaquetada antes de ser enviada a toda Europa a través de una laberíntica red de traficantes y matones. <a href=""https://www.perfil.com/noticias/bloomberg/bc-superautopista-de-cocaina-lleva-drogas-y-violencia-a-europa.phtml"">Leer más</a>","Wed, 15 May 2024 18:00:00 GMT","Una vez que la cocaína llega a Amberes, los funcionarios de aduanas belgas creen que alrededor del 90% atraviesa la frontera holandesa para ser tratada y empaquetada antes de ser enviada a toda Europa a través de una laberíntica red de traficantes y matones.Leer más"
www.perfil.com,Infinito Open descubrió su “shopping” y puso a la venta una parte de sus locales con un modelo innovador,"<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/infinito-open-mall-1802199.jpg"" alt=""Infinito Open Mall"" /></p>“Open mall” promete ser el centro comercial más grande de la ciudad.  Cada local podrá tener un propietario. En la primera etapa se destinarán a este nuevo formato sólo 50 unidades entre tiendas, locales gastronómicos e islas, es decir el 15% del total. <a href=""https://www.perfil.com/noticias/cordoba/infinito-open-descubrio-su-shopping-y-uso-a-la-venta-una-parte-de-sus-locales-con-un-modelo-innovador.phtml"">Leer más</a>","Wed, 15 May 2024 17:52:48 GMT","“Open mall” promete ser el centro comercial más grande de la ciudad.  Cada local podrá tener un propietario. En la primera etapa se destinarán a este nuevo formato sólo 50 unidades entre tiendas, locales gastronómicos e islas, es decir el 15% del total.Leer más"
www.perfil.com,Plazos fijos: cuánto paga cada banco con la nueva tasa de interés,"<p><img src=""https://fotos.perfil.com/2024/04/17/trim/540/304/banco-central-1787262.jpg"" alt=""Banco Central"" /></p>El Banco Central dispuso una nueva baja en la tasa de referencia que ya se refleja en las ofertas de las entidades bancarias. <a href=""https://www.perfil.com/noticias/economia/plazos-fijos-cuanto-paga-cada-banco-con-la-nueva-tasa-de-interes.phtml"">Leer más</a>","Wed, 15 May 2024 17:47:00 GMT",El Banco Central dispuso una nueva baja en la tasa de referencia que ya se refleja en las ofertas de las entidades bancarias.Leer más
www.perfil.com,"Hernán Letcher: ""Creo que el Gobierno especula con un triunfo de Trump para levantar el cepo""","<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/hernan-letcher-1802174.jpg"" alt=""Hernan Letcher"" /></p>El economista aseguró que los ""éxitos"" económicos de los que se jacta el Gobierno son producto del control de cambios: ""Es una gran contradicción, porque ha criticado históricamente cualquier tipo de restricción"".
 <a href=""https://www.perfil.com/noticias/modo-fontevecchia/hernan-letcher-creo-que-el-gobierno-especula-con-un-triunfo-de-trump-para-levantar-el-cepo-modof.phtml"">Leer más</a>","Wed, 15 May 2024 17:46:35 GMT","El economista aseguró que los ""éxitos"" económicos de los que se jacta el Gobierno son producto del control de cambios: ""Es una gran contradicción, porque ha criticado históricamente cualquier tipo de restricción"".Leer más"
www.perfil.com,Los mercados celebran la baja de inflación en Estados Unidos pero todavía mantienen cierta desconfianza,"<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/mercado-internacional-1802191.jpg"" alt=""Mercado internacional"" /></p>Según el analista de mercados, Ariel Squeo, “el temor del mercado latente detrás de estos datos es que la inflación no se desacelere lo necesario para que la FED recorte tasa”. <a href=""https://www.perfil.com/noticias/canal-e/los-mercados-celebran-la-baja-de-inflacion-en-estados-unidos-pero-todavia-mantienen-cierta-desconfianza.phtml"">Leer más</a>","Wed, 15 May 2024 17:39:14 GMT","Según el analista de mercados, Ariel Squeo, “el temor del mercado latente detrás de estos datos es que la inflación no se desacelere lo necesario para que la FED recorte tasa”.Leer más"
www.perfil.com,La OPEP+ reabre el tenso debate sobre la capacidad de producción de sus miembros,"<p><img src=""https://fotos.perfil.com/2024/05/14/trim/540/304/BC-opep-reabre-el-tenso-debate-sobre-la-capacidad-de-produccion-de-sus-miembros-JS.jpg"" alt=""COVER: OIL DRIP"" /></p>La OPEP+ se enfrenta de nuevo a la compleja pregunta de cuánto petróleo son capaces de extraer realmente sus miembros, una cuestión que pone en peligro los esfuerzos del grupo por estabilizar los mercados mundiales. <a href=""https://www.perfil.com/noticias/bloomberg/bc-opep-reabre-el-tenso-debate-sobre-la-capacidad-de-produccion-de-sus-miembros.phtml"">Leer más</a>","Wed, 15 May 2024 17:05:00 GMT","La OPEP+ se enfrenta de nuevo a la compleja pregunta de cuánto petróleo son capaces de extraer realmente sus miembros, una cuestión que pone en peligro los esfuerzos del grupo por estabilizar los mercados mundiales.Leer más"
www.perfil.com,Las acciones de la brasileña Petrobras caen luego de que Lula destituyera a su CEO,"<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/BC-las-acciones-de-la-brasilena-petrobras-caen-luego-que-lula-destituyera-a-su-ceo-kH.jpg"" alt=""Petrobras Chief Executive Officer Jean Paul Prates Interview"" /></p>Las acciones de la estatal Petróleo Brasileiro SA cayeron después de que el presidente Luiz Inácio Lula da Silva destituyera al director ejecutivo, Jean Paul Prates, tras una disputa sobre el pago de dividendos. <a href=""https://www.perfil.com/noticias/bloomberg/bc-las-acciones-de-la-brasilena-petrobras-caen-luego-que-lula-destituyera-a-su-ceo.phtml"">Leer más</a>","Wed, 15 May 2024 16:54:00 GMT","Las acciones de la estatal Petróleo Brasileiro SA cayeron después de que el presidente Luiz Inácio Lula da Silva destituyera al director ejecutivo, Jean Paul Prates, tras una disputa sobre el pago de dividendos.Leer más"
www.perfil.com,Colombia nombra un nuevo canciller en medio de la tensión con Israel,"<p><img src=""https://fotos.perfil.com/2024/05/02/trim/540/304/gustavo-petro-20240502-1794665.jpg"" alt=""Gustavo Petro 20240502"" /></p>El presidente colombiano, Gustavo Petro, nombró a Luis Gilberto Murillo como nuevo canciller de Colombia tras cortar las relaciones diplomáticas con Israel y en su intento de mediar en la crisis política de Venezuela. <a href=""https://www.perfil.com/noticias/bloomberg/bc-colombia-nombra-nuevo-canciller-en-medio-de-tension-con-israel.phtml"">Leer más</a>","Wed, 15 May 2024 16:52:00 GMT","El presidente colombiano, Gustavo Petro, nombró a Luis Gilberto Murillo como nuevo canciller de Colombia tras cortar las relaciones diplomáticas con Israel y en su intento de mediar en la crisis política de Venezuela.Leer más"
www.perfil.com,Javier Milei se reunirá en España con empresarios en búsqueda de inversiones,"<p><img src=""https://fotos.perfil.com/2024/05/09/trim/540/304/javier-milei-20240508-1798719.jpg"" alt=""Javier Milei 20240508"" /></p>El encuentro se llevará adelante este sábado y estará protagonizado por altos directivos de empresas con fuerte presencia en Argentina. <a href=""https://www.perfil.com/noticias/economia/javier-milei-se-reunira-en-espana-con-empresarios-en-busqueda-de-inversiones.phtml"">Leer más</a>","Wed, 15 May 2024 16:27:00 GMT",El encuentro se llevará adelante este sábado y estará protagonizado por altos directivos de empresas con fuerte presencia en Argentina.Leer más
www.perfil.com,"Argentina recorta por sexta vez la tasa y la lleva al 40%, con una inflación que desacelera","<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/milei-menem-1801997.jpg"" alt=""Milei Menem"" /></p>Argentina recortó su tasa de interés de referencia por sexta vez, a medida que el Gobierno apuesta a que la inflación seguirá bajando mientras trabaja para reducir el balance del banco central. <a href=""https://www.perfil.com/noticias/bloomberg/bc-argentina-recorta-tasa-por-sexta-vez-a-40-inflacion-desacelera.phtml"">Leer más</a>","Wed, 15 May 2024 16:24:00 GMT","Argentina recortó su tasa de interés de referencia por sexta vez, a medida que el Gobierno apuesta a que la inflación seguirá bajando mientras trabaja para reducir el balance del banco central.Leer más"
www.perfil.com,La profesión que podría desaparecer en Argentina a causa de las redes sociales,"<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/plomeros-1802104.jpg"" alt=""Plomeros"" /></p>Prácticamente no se registran plomeros entre los 18 y los 25 años. Otro gran problema es el gran sesgo de género existente, casi el 98% son hombres. <a href=""https://fortuna.perfil.com/noticias/empleo/la-profesion-que-podria-desaparecer-en-argentina-a-causa-de-las-redes-sociales.phtml"">Leer más</a>","Wed, 15 May 2024 16:19:35 GMT","Prácticamente no se registran plomeros entre los 18 y los 25 años. Otro gran problema es el gran sesgo de género existente, casi el 98% son hombres.Leer más"
www.perfil.com,Cómo viene la negociación del Gobierno y CAMMESA para el pago de deuda a las empresas energéticas,"<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/energia-1802101.jpg"" alt=""Energía"" /></p>Según explicó el economista, Lucas Carattini, “hay un problema legal y es que CAMMESA, al ser una sociedad anónima, no puede pagar meses posteriores si en meses previos tiene deuda”. <a href=""https://www.perfil.com/noticias/canal-e/como-viene-la-negociacion-del-gobierno-y-cammesa-para-el-pago-de-deuda-a-las-empresas-energeticas.phtml"">Leer más</a>","Wed, 15 May 2024 16:02:01 GMT","Según explicó el economista, Lucas Carattini, “hay un problema legal y es que CAMMESA, al ser una sociedad anónima, no puede pagar meses posteriores si en meses previos tiene deuda”.Leer más"
www.perfil.com,Qué es el RIGI y cuáles son beneficios y riesgos,"<p><img src=""https://fotos.perfil.com/2024/05/15/trim/540/304/pyme-1802070.jpg"" alt=""PYME"" /></p>Punto por punto, cómo funcionaría el Régimen de Incentivos para Grandes Inversiones si lo aprueba el Senado. Pros y contras de la norma que podría afectar a miles de pymes. <a href=""https://noticias.perfil.com/noticias/empresas/que-es-el-rigi-y-cuales-son-beneficios-y-riesgos.phtml"">Leer más</a>","Wed, 15 May 2024 15:19:02 GMT","Punto por punto, cómo funcionaría el Régimen de Incentivos para Grandes Inversiones si lo aprueba el Senado. Pros y contras de la norma que podría afectar a miles de pymes.Leer más"
www.perfil.com,"Precio del dólar a peso mexicano hoy, miércoles 15 de mayo de 2024: a cuánto está el tipo de cambio en el mercado","<p><img src=""https://fotos.perfil.com/2024/02/19/trim/540/304/peso-mexicano-a-dolar-1757377.jpg"" alt=""PESO MEXICANO A DÓLAR"" /></p>Conoce el valor actual del dólar estadounidense en México. ¿A cuánto cotiza respecto al peso mexicano hoy, miércoles 15 de mayo? <a href=""https://www.perfil.com/noticias/economia/a31-precio-del-dolar-a-peso-mexicano-hoy-miercoles-15-de-mayo-de-2024-a-cuanto-esta-el-tipo-de-cambio-en-el-mercado.phtml"">Leer más</a>","Wed, 15 May 2024 15:18:00 GMT","Conoce el valor actual del dólar estadounidense en México. ¿A cuánto cotiza respecto al peso mexicano hoy, miércoles 15 de mayo?Leer más"
www.clarin.com,El tándem Caputo - Bausili perfecciona su jugada para llevar los pesos del Banco Central a la deuda del Tesoro,"<ul><li>En la previa de una licitación clave, el BCRA quitó una restricción a los bancos para que puedan operar con bonos.</li><li>El Ministerio de economía busca ""rollear"" vencimientos por $3.5 billones.</li></ul>","Thu, 16 May 2024 17:07:54 +0000","En la previa de una licitación clave, el BCRA quitó una restricción a los bancos para que puedan operar con bonos.El Ministerio de economía busca ""rollear"" vencimientos por $3.5 billones."
www.clarin.com,La venta de GNC está parada en algunas ciudades por el ahorro en subsidios que prioriza el Gobierno,"<ul><li>Un centenar de estaciones de servicio a GNC no pueden vender el combustible ahora que llegó el frío. Está en sus contratos: se puede cortar el suministro, a cambio de pagar el gas más barato</li><li>Mientras tanto, el Gobierno le dio prioridad a usar menos gasoil, fuel oil y carbón en las centrales eléctricas y no garantiza los subsidios al gas importado.</li></ul>","Thu, 16 May 2024 16:57:18 +0000","Un centenar de estaciones de servicio a GNC no pueden vender el combustible ahora que llegó el frío. Está en sus contratos: se puede cortar el suministro, a cambio de pagar el gas más baratoMientras tanto, el Gobierno le dio prioridad a usar menos gasoil, fuel oil y carbón en las centrales eléctricas y no garantiza los subsidios al gas importado."
www.clarin.com,Hot Sale 2024: las marcas buscan seguir con la racha de ventas y extienden las ofertas hasta el domingo,"<ul><li>Con descuentos de hasta 70% y 18 cuotas sin interés, continúan las promociones en la Hot Week.</li><li>Lo más comprado fueron los productos que subieron mucho de precio.</li><li>Qué se consigue todavía.</li></ul>","Thu, 16 May 2024 16:06:09 +0000","Con descuentos de hasta 70% y 18 cuotas sin interés, continúan las promociones en la Hot Week.Lo más comprado fueron los productos que subieron mucho de precio.Qué se consigue todavía."
www.clarin.com,El FMI dijo que la economía volverá a crecer en el segundo semestre y habló de la competencia de monedas,<ul><li>Es la primera vez que el organismo da una fecha para el inicio de la recuperación.</li><li>La vocera destacó que la última revisión fue la primera en la cual “todas las metas fueron alcanzadas”.</li></ul>,"Thu, 16 May 2024 15:10:56 +0000",Es la primera vez que el organismo da una fecha para el inicio de la recuperación.La vocera destacó que la última revisión fue la primera en la cual “todas las metas fueron alcanzadas”.
www.clarin.com,Compras del súper desde una app: ¿por qué el changuito virtual le gana al de la góndola tradicional?,"<ul><li>Las aplicaciones más usadas, como PedidosYa y Rappi registran aumentos en sus ventas.</li></ul>","Thu, 16 May 2024 13:48:49 +0000","Las aplicaciones más usadas, como PedidosYa y Rappi registran aumentos en sus ventas."
www.clarin.com,Jubilaciones de docentes universitarios: se definió el aumento trimestral de junio,<ul><li>El incremento regirá desde el mes que viene hasta agosto.</li><li>La suba será menor al 30%.</li></ul>,"Thu, 16 May 2024 13:19:20 +0000",El incremento regirá desde el mes que viene hasta agosto.La suba será menor al 30%.
www.clarin.com,Ley Bases: cuestionan una nueva jubilación que reemplaza a la moratoria,"<ul><li>Es la llamada ""Prestación de Retiro Proporcional"", cuyos alcances debería definir el Ejecutivo más adelante.</li></ul>","Thu, 16 May 2024 13:02:28 +0000","Es la llamada ""Prestación de Retiro Proporcional"", cuyos alcances debería definir el Ejecutivo más adelante."
www.clarin.com,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este jueves 16 de mayo,"<p><ul><li>Desde el oficial hasta el blue y el turista, todos los tipos de cambio.</li><li>Mirá la cotización minuto a minuto.</li></ul></p>","Thu, 16 May 2024 12:00:01 +0000","Desde el oficial hasta el blue y el turista, todos los tipos de cambio.Mirá la cotización minuto a minuto."
www.clarin.com,"Por el ajuste y la recesión, avanzan las suspensiones y despidos en las grandes empresas",<ul><li>Una empresa líder en grifería suspendió a 800 trabajadores por tres meses</li><li>El freno de la obra pública golpea a la industria </li><li>Y algunas cadenas de supermercados empezaron a reducir personal</li></ul>,"Thu, 16 May 2024 10:46:32 +0000",Una empresa líder en grifería suspendió a 800 trabajadores por tres mesesEl freno de la obra pública golpea a la industriaY algunas cadenas de supermercados empezaron a reducir personal
www.clarin.com,"Dólar hoy y dólar blue EN VIVO: a cuánto cotiza y cuál es su precio este 16 de mayo, minuto a minuto","<ul><li>Todas las instancias de la jornada cambiaria, en una cobertura en directo.</li></ul>","Thu, 16 May 2024 10:34:04 +0000","Todas las instancias de la jornada cambiaria, en una cobertura en directo."
www.ambito.com,Economía registró superávit fiscal financiero en abril por cuarto mes consecutivo, ,"Thu, 16 May 2024 17:59:00 -0300",
www.ambito.com,El BCRA adjudicó u$s34 millones en una nueva subasta de la Serie 3 de BOPREAL,<p>El BCRA colocó en su octava licitación u$s34 millones de la Serie 3 de los Bonos para la Reconstrucción de una Argentina Libre (BOPREAL). El monto total acumulado alcanzó los VN u$s2.940 millones.</p>,"Thu, 16 May 2024 17:38:00 -0300",El BCRA colocó en su octava licitación u$s34 millones de la Serie 3 de los Bonos para la Reconstrucción de una Argentina Libre (BOPREAL). El monto total acumulado alcanzó los VN u$s2.940 millones.
www.ambito.com,La industria encadenó 10 meses con caídas: cuáles los sectores más afectados y cómo impacta en el empleo,"<p>Según la Unión Industrial Argentina, en marzo la actividad registró una caída de 17,2% en la comparación anual y de 4,7% mensual sin estacionalidad.</p>","Thu, 16 May 2024 15:02:00 -0300","Según la Unión Industrial Argentina, en marzo la actividad registró una caída de 17,2% en la comparación anual y de 4,7% mensual sin estacionalidad."
www.ambito.com,"Dólar, competencia de monedas y el fantasma del FMI: los perros de Giacomini y Broda advierte a la clase media","<p>Desde el Financial Times, pasando por la sospechosa redacción del FMI, el dólar y lo que dijo Broda: una hipótesis de Giacomini para entender el plan Milei.</p>","Thu, 16 May 2024 13:25:18 -0300","Desde el Financial Times, pasando por la sospechosa redacción del FMI, el dólar y lo que dijo Broda: una hipótesis de Giacomini para entender el plan Milei."
www.ambito.com,El consumo de carne vacuna continúa en el nivel más bajo de las últimas tres décadas,"<p>El consumo de carne vacuna cayó un 17,5% en el primer cuatrimestre del año frente al mismo periodo de 2023 y volvió a ser el peor registro en los últimos 30 años.</p>","Thu, 16 May 2024 12:19:44 -0300","El consumo de carne vacuna cayó un 17,5% en el primer cuatrimestre del año frente al mismo periodo de 2023 y volvió a ser el peor registro en los últimos 30 años."
www.ambito.com,El FMI espera que la economía argentina comience a crecer en el segundo semestre,"<p>“El plan de estabilización están arrojando resultados mejores de lo esperado”, dijo el vocero Julie Kozack. Hizo también advertencias hacia adelante.</p>","Thu, 16 May 2024 12:00:00 -0300","“El plan de estabilización están arrojando resultados mejores de lo esperado”, dijo el vocero Julie Kozack. Hizo también advertencias hacia adelante."
www.ambito.com,"Para el vicepresidente de la Sociedad Rural, el dólar ""no está atrasado""","<p>""No creo que el sector agropecuario considere que el dólar esté atrasado"", sostuvo Pereda. Rechazó la idea de que el campo pueda retener la cosecha especulando con una devaluación.</p>","Thu, 16 May 2024 11:17:01 -0300","""No creo que el sector agropecuario considere que el dólar esté atrasado"", sostuvo Pereda. Rechazó la idea de que el campo pueda retener la cosecha especulando con una devaluación."
www.ambito.com,Los precios de los alquileres cayeron este año en Ciudad de Buenos Aires,<p>El Colegio Único de Corredores Inmobiliarios porteño (CUCICBA) presentó los datos recabados por el Observatorio Estadístico de la entidad para el primer cuatrimestre de 2024.</p>,"Thu, 16 May 2024 10:36:37 -0300",El Colegio Único de Corredores Inmobiliarios porteño (CUCICBA) presentó los datos recabados por el Observatorio Estadístico de la entidad para el primer cuatrimestre de 2024.
www.ambito.com,"Carlos Melconian le respondió a Javier Milei: ""Está lleno de inexactitudes""","<p>Melconian salió al cruce de Milei, quien en un encuentro con empresarios del Consejo Interamericano de Comercio y Producción rechazó que exista un atraso cambiario y cuestionó a los economistas que sostienen la necesidad de apreciar el dólar.</p>","Thu, 16 May 2024 10:27:55 -0300","Melconian salió al cruce de Milei, quien en un encuentro con empresarios del Consejo Interamericano de Comercio y Producción rechazó que exista un atraso cambiario y cuestionó a los economistas que sostienen la necesidad de apreciar el dólar."
www.ambito.com,Aumentan los peajes de Acceso Norte y Oeste: las nuevas tarifas,"<p>El incremento, que se aplicará desde este sábado 18 de mayo, será del 100% en relación con las actuales, para todas las categorías.</p>","Thu, 16 May 2024 08:19:40 -0300","El incremento, que se aplicará desde este sábado 18 de mayo, será del 100% en relación con las actuales, para todas las categorías."
www.ambito.com,Esa estanflación tan temida... ya está acá,"<p>En unas semanas, los datos de la macroeconomía señalarán que la Argentina está transitando un nuevo proceso estanflacionario, el séptimo desde 1964.</p>","Thu, 16 May 2024 00:00:00 -0300","En unas semanas, los datos de la macroeconomía señalarán que la Argentina está transitando un nuevo proceso estanflacionario, el séptimo desde 1964."
www.ambito.com,Luis Caputo anticipó que abril también tuvo superávit financiero,"<p>""Estamos haciendo lo que dijimos y está pasando lo que también dijimos que iba a pasar si hacíamos esto"", indicó el ministro de Economía. </p>","Wed, 15 May 2024 20:43:37 -0300","""Estamos haciendo lo que dijimos y está pasando lo que también dijimos que iba a pasar si hacíamos esto"", indicó el ministro de Economía."
www.ambito.com,El Gobierno confirmó cuánto aumentarán las jubilaciones y la AUH en junio,"<p>La Administración Nacional de la Seguridad Social (ANSES) anunció que en junio habrá un aumento del 8,8% correspondiente al IPC de abril.</p>","Wed, 15 May 2024 20:08:00 -0300","La Administración Nacional de la Seguridad Social (ANSES) anunció que en junio habrá un aumento del 8,8% correspondiente al IPC de abril."
www.ambito.com,"Javier Milei explicó a empresarios cómo salir del cepo, fortalecer el peso y cerrar el BCRA","<p>El presidente Javier Milei expuso en el Consejo Interamericano de Comercio y Producción (CICyP), donde descartó de plano que el dólar esté atrasado.</p>","Wed, 15 May 2024 19:40:00 -0300","El presidente Javier Milei expuso en el Consejo Interamericano de Comercio y Producción (CICyP), donde descartó de plano que el dólar esté atrasado."
www.ambito.com,BBVA y Galicia también lanzaron sus líneas de créditos hipotecarios,"<p>BBVA pondrá a disposición una línea de créditos hipotecarios UVA destinados a la compra de primera o segunda vivienda de uso permanente sin tope en cuanto a monto. Galicia, por su parte, también ofrecerá una línea sin tope, con un plazo de hasta 30 años.</p>","Wed, 15 May 2024 16:51:00 -0300","BBVA pondrá a disposición una línea de créditos hipotecarios UVA destinados a la compra de primera o segunda vivienda de uso permanente sin tope en cuanto a monto. Galicia, por su parte, también ofrecerá una línea sin tope, con un plazo de hasta 30 años."
www.ambito.com,"Industria: el uso de la capacidad instalada se derrumbó en marzo al 53,4%","<p>La utilización de la capacidad instalada en la industria se ubicó en 53,4% en marzo, nivel inferior al del mismo mes de 2023, que fue de 67,3%.</p>","Wed, 15 May 2024 16:03:00 -0300","La utilización de la capacidad instalada en la industria se ubicó en 53,4% en marzo, nivel inferior al del mismo mes de 2023, que fue de 67,3%."
