diario,titulo,contenido,fecha de extracción,contenido_depurado
www.cnbc.com,"Markets underestimate geopolitical risk as raft of elections looms, ECB's De Guindos says",The European Central Bank&#039;s Financial Stability Report said that interest rate expectations have created the &quot;potential for outsized market reactions.&quot;,"Thu, 16 May 2024 13:20 GMT","The European Central Bank's Financial Stability Report said that interest rate expectations have created the ""potential for outsized market reactions."""
www.cnbc.com,"Europe must avoid ‘disaster’ of trade decoupling as it eyes China tariffs, EU's economics chief says","&quot;As far as Europe is concerned we need a more mature attitude in our trade,&quot; EU economics head Paolo Gentiloni told CNBC. ","Wed, 15 May 2024 13:05 GMT","""As far as Europe is concerned we need a more mature attitude in our trade,"" EU economics head Paolo Gentiloni told CNBC."
www.cnbc.com,"CPI report shows inflation easing in April, with consumer prices still rising 3.4% from a year ago","The consumer price index was expected to increase 3.4% from a year ago, according to the Dow Jones consensus estimate.","Wed, 15 May 2024 12:31 GMT","The consumer price index was expected to increase 3.4% from a year ago, according to the Dow Jones consensus estimate."
www.cnbc.com,Here's everything to expect from Wednesday's key report on inflation,The Labor Department&#039;s Bureau of Labor Statistics will provide the consumer price index data Wednesday at 8:30 a.m. ET.,"Tue, 14 May 2024 19:49 GMT",The Labor Department's Bureau of Labor Statistics will provide the consumer price index data Wednesday at 8:30 a.m. ET.
www.cnbc.com,"Wholesale prices rose 0.5% in April, more than expected","The producer price index was expected to increase 0.3% in April, according to the Dow Jones consensus estimate.","Tue, 14 May 2024 12:30 GMT","The producer price index was expected to increase 0.3% in April, according to the Dow Jones consensus estimate."
www.cnbc.com,"Inflation outlook rises, fueled by expected increases for housing costs, New York Fed survey shows","On a one-year basis, the expectation increased to 3.3%, up 0.3 percentage point from March and the highest since November 2023.","Mon, 13 May 2024 15:00 GMT","On a one-year basis, the expectation increased to 3.3%, up 0.3 percentage point from March and the highest since November 2023."
www.cnbc.com,Behind America's divided economy: Booming luxury travel and a jump in 'relief' loans,Consumers are acting vastly different depending on income level.,"Fri, 10 May 2024 16:27 GMT",Consumers are acting vastly different depending on income level.
www.cnbc.com,Consumer sentiment tumbles as inflation fears surge,"The University of Michigan Survey of Consumers posted a reading of 67.4 for May, down from 77.2 in April.","Fri, 10 May 2024 14:13 GMT","The University of Michigan Survey of Consumers posted a reading of 67.4 for May, down from 77.2 in April."
www.cnbc.com,Traders reassess Bank of England rate cuts as UK grows at fastest rate in nearly 3 years,A slew of commentary from the Bank of England and a better-than-expected economic growth number have left traders and investors scrambling to refine their bets.,"Fri, 10 May 2024 11:48 GMT",A slew of commentary from the Bank of England and a better-than-expected economic growth number have left traders and investors scrambling to refine their bets.
www.cnbc.com,UK economy emerges from recession with 0.6% growth in first quarter,"The U.K. economy has emerged from recession as gross domestic product rose 0.6% in the first quarter, beating expectations.","Fri, 10 May 2024 06:04 GMT","The U.K. economy has emerged from recession as gross domestic product rose 0.6% in the first quarter, beating expectations."
www.cnbc.com,The U.S. is now Germany’s biggest trading partner — taking over from China,"After years of China being Germany’s main trading partner, the U.S. quietly overtook that spot in the first quarter of the year, data calculations show.","Fri, 10 May 2024 05:01 GMT","After years of China being Germany’s main trading partner, the U.S. quietly overtook that spot in the first quarter of the year, data calculations show."
www.cnbc.com,"Weekly jobless claims jump to 231,000, the highest since August","Jobless claims totaled a seasonally adjusted 231,000 for the week ending on May 4.","Thu, 09 May 2024 12:32 GMT","Jobless claims totaled a seasonally adjusted 231,000 for the week ending on May 4."
www.cnbc.com,"Stanley Druckenmiller gives Biden's economic policies an 'F,' blames the Fed for reigniting inflation",He called &quot;Bidenomics&quot; a failure and said consumers are paying the price in terms of higher inflation. ,"Tue, 07 May 2024 12:29 GMT","He called ""Bidenomics"" a failure and said consumers are paying the price in terms of higher inflation."
www.cnbc.com,"Renters' hopes of being able to buy a home have fallen to a record low, New York Fed survey shows","The share of renters who believe that they one day will be able to afford a home, fell to a record low 13.4%.","Mon, 06 May 2024 15:00 GMT","The share of renters who believe that they one day will be able to afford a home, fell to a record low 13.4%."
www.cnbc.com,Immigrant workers are helping boost the U.S. labor market,The government predicts that the influx of immigrant workers will grow gross domestic product over the next decade by $7 trillion.,"Fri, 03 May 2024 15:51 GMT",The government predicts that the influx of immigrant workers will grow gross domestic product over the next decade by $7 trillion.
www.cnbc.com,Jobless rates rise in April for all racial groups except Black Americans,"The unemployment rate for Black Americans slid in April, bucking the trend in other demographic groups.","Fri, 03 May 2024 15:22 GMT","The unemployment rate for Black Americans slid in April, bucking the trend in other demographic groups."
www.cnbc.com,"U.S. job growth totaled 175,000 in April, much less than expected, while unemployment rose to 3.9%","Markets had expected job growth of 240,000 and the unemployment rate to hold at 3.8%.","Fri, 03 May 2024 12:30 GMT","Markets had expected job growth of 240,000 and the unemployment rate to hold at 3.8%."
www.cnbc.com,Turkey's inflation accelerates to nearly 70% in April ,"Turkey&#039;s inflation accelerated to 69.8% annually for the month of April, the Turkish Statistical Institute reported Friday.","Fri, 03 May 2024 08:15 GMT","Turkey's inflation accelerated to 69.8% annually for the month of April, the Turkish Statistical Institute reported Friday."
www.cnbc.com,Here's what to expect from the April jobs report on Friday,The Bureau of Labor Statistics report drops at 8:30 a.m. ET.,"Thu, 02 May 2024 20:08 GMT",The Bureau of Labor Statistics report drops at 8:30 a.m. ET.
www.cnbc.com,Wall Street is confused and divided over how many times the Fed will cut rates this year,Most economists for the biggest forecasting firms expect the central bank will lower benchmark interest rates sometime later this year.,"Thu, 02 May 2024 16:54 GMT",Most economists for the biggest forecasting firms expect the central bank will lower benchmark interest rates sometime later this year.
www.cnbc.com,"UK to suffer slowest growth of all rich nations next year, OECD says","The U.K.&#039;s &quot;sluggish&quot; growth prospects have put it on course to be the worst-performing economy of all advanced nations next year, according to the OECD.","Thu, 02 May 2024 13:37 GMT","The U.K.'s ""sluggish"" growth prospects have put it on course to be the worst-performing economy of all advanced nations next year, according to the OECD."
www.cnbc.com,BlackRock is opening a Saudi investment firm with initial $5 billion from PIF ,"The new platform will be called BlackRock Riyadh Investment Management, or BRIM.","Wed, 01 May 2024 13:43 GMT","The new platform will be called BlackRock Riyadh Investment Management, or BRIM."
www.cnbc.com,"Private payrolls increased by 192,000 in April, more than expected for resilient labor market","Private payrolls increased at a faster than expected pace in April, indicating there are still plenty of tailwinds for the U.S. labor market.","Wed, 01 May 2024 12:15 GMT","Private payrolls increased at a faster than expected pace in April, indicating there are still plenty of tailwinds for the U.S. labor market."
www.cnbc.com,Here's everything to expect from the Fed meeting that will move markets on Wednesday,Markets are anticipating a near-zero chance that the policy-setting arm of the central bank will announce any change to interest rates.,"Tue, 30 Apr 2024 19:10 GMT",Markets are anticipating a near-zero chance that the policy-setting arm of the central bank will announce any change to interest rates.
www.cnbc.com,McDonald's and other big brands warn that low-income consumers are starting to crack,Higher prices have weighed on customers in an array of industries that interact with consumers. ,"Tue, 30 Apr 2024 16:20 GMT",Higher prices have weighed on customers in an array of industries that interact with consumers.
www.cnbc.com,Worker pay rose more than expected in Q1 in another sign of persistent inflation,"The employment cost index, which measures worker salaries and benefits, gained 1.2% in the first quarter.","Tue, 30 Apr 2024 13:16 GMT","The employment cost index, which measures worker salaries and benefits, gained 1.2% in the first quarter."
www.cnbc.com,"Euro zone inflation steady at 2.4%, keeping June rate cut in play as economy returns to growth","Price rises in the 20-nation euro area held steady at 2.4% in April, while the economy returned to growth in the first quarter.","Tue, 30 Apr 2024 09:06 GMT","Price rises in the 20-nation euro area held steady at 2.4% in April, while the economy returned to growth in the first quarter."
www.cnbc.com,IMF chief warns of emerging market risk with high U.S. interest rates,"The benchmark rates of most advanced economies soared in recent years, as central banks aimed to tame inflation following the Covid-19 pandemic.","Tue, 30 Apr 2024 07:59 GMT","The benchmark rates of most advanced economies soared in recent years, as central banks aimed to tame inflation following the Covid-19 pandemic."
www.cnbc.com,Saudi Arabia says all NEOM megaprojects will go ahead as planned despite reports of scaling back,"&quot;For NEOM, the projects, the intended scale is continuing as planned. There is no change in scale,&quot; Saudi Economy Minister Faisal Al Ibrahim told CNBC.","Mon, 29 Apr 2024 15:01 GMT","""For NEOM, the projects, the intended scale is continuing as planned. There is no change in scale,"" Saudi Economy Minister Faisal Al Ibrahim told CNBC."
www.cnbc.com,WEF president: 'We haven't seen this kind of debt since the Napoleonic Wars',"Borge Brende, president of the World Economic Forum, gave a stark outlook for the global economy.","Sun, 28 Apr 2024 08:37 GMT","Borge Brende, president of the World Economic Forum, gave a stark outlook for the global economy."
feeds.washingtonpost.com,University of California union authorizes strike over response to Gaza protests,The union that represents University of California academic workers voted Wednesday to authorize a work stoppage over the administration’s crackdown on Gaza protests on campus.,"Thu, 16 May 2024 20:23:23 +0000",The union that represents University of California academic workers voted Wednesday to authorize a work stoppage over the administration’s crackdown on Gaza protests on campus.
feeds.washingtonpost.com,Supreme Court rejects broad challenge to consumer watchdog CFPB ,"The Biden administration urged the Supreme Court to reject an appeals court decision that cast doubt on Congress’s authority to decide how to fund an agency.
","Thu, 16 May 2024 19:34:22 +0000",The Biden administration urged the Supreme Court to reject an appeals court decision that cast doubt on Congress’s authority to decide how to fund an agency.
feeds.washingtonpost.com,Senior-care referral site ‘A Place for Mom’ stays mum on neglect,"In some states, more than a third of facilities recommended by the popular website have been cited for substandard care, The Washington Post found. ","Thu, 16 May 2024 13:05:55 +0000","In some states, more than a third of facilities recommended by the popular website have been cited for substandard care, The Washington Post found."
feeds.washingtonpost.com,Work Advice: Is this male boss patronizing or just considerate?,Male supervisor offers young female employees an out if they’re not comfortable traveling alone with him. What’s wrong with that?,"Thu, 16 May 2024 11:00:00 +0000",Male supervisor offers young female employees an out if they’re not comfortable traveling alone with him. What’s wrong with that?
feeds.washingtonpost.com,The art we own,The intersection of government and art tells the story of America,"Thu, 16 May 2024 10:30:51 +0000",The intersection of government and art tells the story of America
feeds.washingtonpost.com,Federal government work if you speak more than one language,One of five common questions for jobseekers looking for a job in the federal government- which agencies need people who speak more than one language?,"Thu, 16 May 2024 10:30:45 +0000",One of five common questions for jobseekers looking for a job in the federal government- which agencies need people who speak more than one language?
feeds.washingtonpost.com,Do I need a college degree to work in the federal government?,One of five common questions people ask when looking for work in the federal government- do I need a college degree?,"Thu, 16 May 2024 10:30:37 +0000",One of five common questions people ask when looking for work in the federal government- do I need a college degree?
feeds.washingtonpost.com,How to find an internship in the federal government,One of five common questions jobseekers as when looking for a job in the federal government,"Thu, 16 May 2024 10:30:30 +0000",One of five common questions jobseekers as when looking for a job in the federal government
feeds.washingtonpost.com,"If I’m not a U.S. citizen, can I work in the federal government?",One of five common questions jobseekers ask when looking for a job in the federal government- do you have to be a us citizen to work in government?,"Thu, 16 May 2024 10:30:17 +0000",One of five common questions jobseekers ask when looking for a job in the federal government- do you have to be a us citizen to work in government?
feeds.washingtonpost.com,Best Places to Work in the Federal Government 2023,NASA tops the 40 entries that received high marks in the Best Places to Work in the Federal Government annual survey for the 11th year in a row.,"Thu, 16 May 2024 10:30:16 +0000",NASA tops the 40 entries that received high marks in the Best Places to Work in the Federal Government annual survey for the 11th year in a row.
feeds.washingtonpost.com,Navigating the path of presidential transitions,one of five common questions for jobseekers in the government- what happens during a presidential transition,"Thu, 16 May 2024 10:30:11 +0000",one of five common questions for jobseekers in the government- what happens during a presidential transition
feeds.washingtonpost.com,How the federal government can save money by following a to-do list,"The GAO publishes a high-risk list of potential mismanagement in the federal government for anyone to see- members of Congress, White House staff, heads of federal agencies, and you.","Thu, 16 May 2024 10:30:05 +0000","The GAO publishes a high-risk list of potential mismanagement in the federal government for anyone to see- members of Congress, White House staff, heads of federal agencies, and you."
feeds.washingtonpost.com,Inflation eases for first time in 2024. Will it be enough to cut rates?,"Major stock indexes closed at record highs, buoyed by hopes that rate cuts are still in play for later this year.","Wed, 15 May 2024 20:36:18 +0000","Major stock indexes closed at record highs, buoyed by hopes that rate cuts are still in play for later this year."
feeds.washingtonpost.com,Congress passes FAA bill with airline safety and traveler upgrades,"Included in the nearly 1,100-page bill to fund the Federal Aviation Administration are several provisions aimed at improving the travel experience for passengers.","Wed, 15 May 2024 19:16:59 +0000","Included in the nearly 1,100-page bill to fund the Federal Aviation Administration are several provisions aimed at improving the travel experience for passengers."
feeds.washingtonpost.com,Look to the cloud to protect the life documents saved on your computer,"How to shield your tax returns, receipts and other important records from digital mayhem,","Wed, 15 May 2024 11:00:00 +0000","How to shield your tax returns, receipts and other important records from digital mayhem,"
feeds.washingtonpost.com,U.S. says Boeing broke terms of settlement over 737 Max crashes,The determination that Boeing breached an agreement reached in 2021 could open the company up to potential criminal prosecution.,"Tue, 14 May 2024 23:42:42 +0000",The determination that Boeing breached an agreement reached in 2021 could open the company up to potential criminal prosecution.
www.federalreserve.gov,Agencies announce public meeting on proposed acquisition by Capital One of Discover; public comment period extended,Agencies announce public meeting on proposed acquisition by Capital One of Discover; public comment period extended,"Tue, 14 May 2024 21:00:00 GMT",Agencies announce public meeting on proposed acquisition by Capital One of Discover; public comment period extended
www.federalreserve.gov,Agencies announce inflation-adjusted dollar thresholds for Regulation CC funds availability,Agencies announce inflation-adjusted dollar thresholds for Regulation CC funds availability,"Mon, 13 May 2024 19:00:00 GMT",Agencies announce inflation-adjusted dollar thresholds for Regulation CC funds availability
www.federalreserve.gov,Federal Reserve Board releases summary of the exploratory pilot Climate Scenario Analysis (CSA) exercise that it conducted with six of the nation’s largest banks,Federal Reserve Board releases summary of the exploratory pilot Climate Scenario Analysis (CSA) exercise that it conducted with six of the nation’s largest banks,"Thu, 9 May 2024 20:00:00 GMT",Federal Reserve Board releases summary of the exploratory pilot Climate Scenario Analysis (CSA) exercise that it conducted with six of the nation’s largest banks
www.federalreserve.gov,Federal Reserve Board issues enforcement action with First Citizens Bank of Butte,Federal Reserve Board issues enforcement action with First Citizens Bank of Butte,"Tue, 7 May 2024 15:00:00 GMT",Federal Reserve Board issues enforcement action with First Citizens Bank of Butte
www.federalreserve.gov,Agencies issue guide to assist community banks to develop and implement third-party risk management practices,Agencies issue guide to assist community banks to develop and implement third-party risk management practices,"Fri, 3 May 2024 18:30:00 GMT",Agencies issue guide to assist community banks to develop and implement third-party risk management practices
www.federalreserve.gov,"Federal Reserve Board requests comment on proposal to expand the operating days of the Federal Reserve Banks’ two large-value payments services, Fedwire Funds Service and the National Settlement Service, to include weekends and holidays","Federal Reserve Board requests comment on proposal to expand the operating days of the Federal Reserve Banks’ two large-value payments services, Fedwire Funds Service and the National Settlement Service, to include weekends and holidays","Fri, 3 May 2024 15:30:00 GMT","Federal Reserve Board requests comment on proposal to expand the operating days of the Federal Reserve Banks’ two large-value payments services, Fedwire Funds Service and the National Settlement Service, to include weekends and holidays"
www.federalreserve.gov,Federal Reserve issues FOMC statement,Federal Reserve issues FOMC statement,"Wed, 1 May 2024 18:00:00 GMT",Federal Reserve issues FOMC statement
www.federalreserve.gov,"Federal Reserve Board announces it will extend through May 31, 2024, the public comment period for the application by Capital One Financial Corporation to acquire Discover Financial Services","Federal Reserve Board announces it will extend through May 31, 2024, the public comment period for the application by Capital One Financial Corporation to acquire Discover Financial Services","Wed, 24 Apr 2024 18:30:00 GMT","Federal Reserve Board announces it will extend through May 31, 2024, the public comment period for the application by Capital One Financial Corporation to acquire Discover Financial Services"
www.federalreserve.gov,"Minutes of the Board's discount rate meetings on February 20 and March 20, 2024","Minutes of the Board&#39;s discount rate meetings on February 20 and March 20, 2024","Tue, 16 Apr 2024 18:00:00 GMT","Minutes of the Board's discount rate meetings on February 20 and March 20, 2024"
www.federalreserve.gov,"Federal Reserve Board announces approval of application by Provident Financial Services, Inc.","Federal Reserve Board announces approval of application by Provident Financial Services, Inc.","Thu, 11 Apr 2024 20:30:00 GMT","Federal Reserve Board announces approval of application by Provident Financial Services, Inc."
www.federalreserve.gov,"Minutes of the Federal Open Market Committee, March 19-20, 2024","Minutes of the Federal Open Market Committee, March 19-20, 2024","Wed, 10 Apr 2024 18:00:00 GMT","Minutes of the Federal Open Market Committee, March 19-20, 2024"
www.federalreserve.gov,"Federal Reserve Board issues enforcement actions with Mode Eleven Bancorp, Steele Bancshares, Inc., and American State Bank","Federal Reserve Board issues enforcement actions with Mode Eleven Bancorp, Steele Bancshares, Inc., and American State Bank","Thu, 4 Apr 2024 15:00:00 GMT","Federal Reserve Board issues enforcement actions with Mode Eleven Bancorp, Steele Bancshares, Inc., and American State Bank"
www.federalreserve.gov,Federal Reserve Board accepting applications for its Community Advisory Council,Federal Reserve Board accepting applications for its Community Advisory Council,"Mon, 1 Apr 2024 17:30:00 GMT",Federal Reserve Board accepting applications for its Community Advisory Council
