diario,titulo,contenido,fecha de extracción,contenido_depurado
www.cnbc.com,"Wholesale prices rose 0.5% in April, more than expected","The producer price index was expected to increase 0.3% in April, according to the Dow Jones consensus estimate.","Tue, 14 May 2024 12:30 GMT","The producer price index was expected to increase 0.3% in April, according to the Dow Jones consensus estimate."
www.cnbc.com,"Inflation outlook rises, fueled by expected increases for housing costs, New York Fed survey shows","On a one-year basis, the expectation increased to 3.3%, up 0.3 percentage point from March and the highest since November 2023.","Mon, 13 May 2024 15:00 GMT","On a one-year basis, the expectation increased to 3.3%, up 0.3 percentage point from March and the highest since November 2023."
www.cnbc.com,Behind America's divided economy: Booming luxury travel and a jump in 'relief' loans,Consumers are acting vastly different depending on income level.,"Fri, 10 May 2024 16:27 GMT",Consumers are acting vastly different depending on income level.
www.cnbc.com,Consumer sentiment tumbles as inflation fears surge,"The University of Michigan Survey of Consumers posted a reading of 67.4 for May, down from 77.2 in April.","Fri, 10 May 2024 14:13 GMT","The University of Michigan Survey of Consumers posted a reading of 67.4 for May, down from 77.2 in April."
www.cnbc.com,Traders reassess Bank of England rate cuts as UK grows at fastest rate in nearly 3 years,A slew of commentary from the Bank of England and a better-than-expected economic growth number have left traders and investors scrambling to refine their bets.,"Fri, 10 May 2024 11:48 GMT",A slew of commentary from the Bank of England and a better-than-expected economic growth number have left traders and investors scrambling to refine their bets.
www.cnbc.com,UK economy emerges from recession with 0.6% growth in first quarter,"The U.K. economy has emerged from recession as gross domestic product rose 0.6% in the first quarter, beating expectations.","Fri, 10 May 2024 06:04 GMT","The U.K. economy has emerged from recession as gross domestic product rose 0.6% in the first quarter, beating expectations."
www.cnbc.com,The U.S. is now Germany’s biggest trading partner — taking over from China,"After years of China being Germany’s main trading partner, the U.S. quietly overtook that spot in the first quarter of the year, data calculations show.","Fri, 10 May 2024 05:01 GMT","After years of China being Germany’s main trading partner, the U.S. quietly overtook that spot in the first quarter of the year, data calculations show."
www.cnbc.com,"Weekly jobless claims jump to 231,000, the highest since August","Jobless claims totaled a seasonally adjusted 231,000 for the week ending on May 4.","Thu, 09 May 2024 12:32 GMT","Jobless claims totaled a seasonally adjusted 231,000 for the week ending on May 4."
www.cnbc.com,"Stanley Druckenmiller gives Biden's economic policies an 'F,' blames the Fed for reigniting inflation",He called &quot;Bidenomics&quot; a failure and said consumers are paying the price in terms of higher inflation. ,"Tue, 07 May 2024 12:29 GMT","He called ""Bidenomics"" a failure and said consumers are paying the price in terms of higher inflation."
www.cnbc.com,"Renters' hopes of being able to buy a home have fallen to a record low, New York Fed survey shows","The share of renters who believe that they one day will be able to afford a home, fell to a record low 13.4%.","Mon, 06 May 2024 15:00 GMT","The share of renters who believe that they one day will be able to afford a home, fell to a record low 13.4%."
www.cnbc.com,Immigrant workers are helping boost the U.S. labor market,The government predicts that the influx of immigrant workers will grow gross domestic product over the next decade by $7 trillion.,"Fri, 03 May 2024 15:51 GMT",The government predicts that the influx of immigrant workers will grow gross domestic product over the next decade by $7 trillion.
www.cnbc.com,Jobless rates rise in April for all racial groups except Black Americans,"The unemployment rate for Black Americans slid in April, bucking the trend in other demographic groups.","Fri, 03 May 2024 15:22 GMT","The unemployment rate for Black Americans slid in April, bucking the trend in other demographic groups."
www.cnbc.com,"U.S. job growth totaled 175,000 in April, much less than expected, while unemployment rose to 3.9%","Markets had expected job growth of 240,000 and the unemployment rate to hold at 3.8%.","Fri, 03 May 2024 12:30 GMT","Markets had expected job growth of 240,000 and the unemployment rate to hold at 3.8%."
www.cnbc.com,Turkey's inflation accelerates to nearly 70% in April ,"Turkey&#039;s inflation accelerated to 69.8% annually for the month of April, the Turkish Statistical Institute reported Friday.","Fri, 03 May 2024 08:15 GMT","Turkey's inflation accelerated to 69.8% annually for the month of April, the Turkish Statistical Institute reported Friday."
www.cnbc.com,Here's what to expect from the April jobs report on Friday,The Bureau of Labor Statistics report drops at 8:30 a.m. ET.,"Thu, 02 May 2024 20:08 GMT",The Bureau of Labor Statistics report drops at 8:30 a.m. ET.
www.cnbc.com,Wall Street is confused and divided over how many times the Fed will cut rates this year,Most economists for the biggest forecasting firms expect the central bank will lower benchmark interest rates sometime later this year.,"Thu, 02 May 2024 16:54 GMT",Most economists for the biggest forecasting firms expect the central bank will lower benchmark interest rates sometime later this year.
www.cnbc.com,"UK to suffer slowest growth of all rich nations next year, OECD says","The U.K.&#039;s &quot;sluggish&quot; growth prospects have put it on course to be the worst-performing economy of all advanced nations next year, according to the OECD.","Thu, 02 May 2024 13:37 GMT","The U.K.'s ""sluggish"" growth prospects have put it on course to be the worst-performing economy of all advanced nations next year, according to the OECD."
www.cnbc.com,BlackRock is opening a Saudi investment firm with initial $5 billion from PIF ,"The new platform will be called BlackRock Riyadh Investment Management, or BRIM.","Wed, 01 May 2024 13:43 GMT","The new platform will be called BlackRock Riyadh Investment Management, or BRIM."
www.cnbc.com,"Private payrolls increased by 192,000 in April, more than expected for resilient labor market","Private payrolls increased at a faster than expected pace in April, indicating there are still plenty of tailwinds for the U.S. labor market.","Wed, 01 May 2024 12:15 GMT","Private payrolls increased at a faster than expected pace in April, indicating there are still plenty of tailwinds for the U.S. labor market."
www.cnbc.com,Here's everything to expect from the Fed meeting that will move markets on Wednesday,Markets are anticipating a near-zero chance that the policy-setting arm of the central bank will announce any change to interest rates.,"Tue, 30 Apr 2024 19:10 GMT",Markets are anticipating a near-zero chance that the policy-setting arm of the central bank will announce any change to interest rates.
www.cnbc.com,McDonald's and other big brands warn that low-income consumers are starting to crack,Higher prices have weighed on customers in an array of industries that interact with consumers. ,"Tue, 30 Apr 2024 16:20 GMT",Higher prices have weighed on customers in an array of industries that interact with consumers.
www.cnbc.com,Worker pay rose more than expected in Q1 in another sign of persistent inflation,"The employment cost index, which measures worker salaries and benefits, gained 1.2% in the first quarter.","Tue, 30 Apr 2024 13:16 GMT","The employment cost index, which measures worker salaries and benefits, gained 1.2% in the first quarter."
www.cnbc.com,"Euro zone inflation steady at 2.4%, keeping June rate cut in play as economy returns to growth","Price rises in the 20-nation euro area held steady at 2.4% in April, while the economy returned to growth in the first quarter.","Tue, 30 Apr 2024 09:06 GMT","Price rises in the 20-nation euro area held steady at 2.4% in April, while the economy returned to growth in the first quarter."
www.cnbc.com,IMF chief warns of emerging market risk with high U.S. interest rates,"The benchmark rates of most advanced economies soared in recent years, as central banks aimed to tame inflation following the Covid-19 pandemic.","Tue, 30 Apr 2024 07:59 GMT","The benchmark rates of most advanced economies soared in recent years, as central banks aimed to tame inflation following the Covid-19 pandemic."
www.cnbc.com,Saudi Arabia says all NEOM megaprojects will go ahead as planned despite reports of scaling back,"&quot;For NEOM, the projects, the intended scale is continuing as planned. There is no change in scale,&quot; Saudi Economy Minister Faisal Al Ibrahim told CNBC.","Mon, 29 Apr 2024 15:01 GMT","""For NEOM, the projects, the intended scale is continuing as planned. There is no change in scale,"" Saudi Economy Minister Faisal Al Ibrahim told CNBC."
www.cnbc.com,WEF president: 'We haven't seen this kind of debt since the Napoleonic Wars',"Borge Brende, president of the World Economic Forum, gave a stark outlook for the global economy.","Sun, 28 Apr 2024 08:37 GMT","Borge Brende, president of the World Economic Forum, gave a stark outlook for the global economy."
www.cnbc.com,"All the data so far is showing inflation isn't going away, and is making things tough on the Fed","The last batch of inflation news that Federal Reserve officials will see before their meeting next week is in, and none of it is very good.","Fri, 26 Apr 2024 19:25 GMT","The last batch of inflation news that Federal Reserve officials will see before their meeting next week is in, and none of it is very good."
www.cnbc.com,"Key Fed inflation measure rose 2.8% in March from a year ago, more than expected","The core personal consumption expenditures price index was expected to increase 2.7% from a year ago in March, according to the Dow Jones consensus estimate.","Fri, 26 Apr 2024 12:31 GMT","The core personal consumption expenditures price index was expected to increase 2.7% from a year ago in March, according to the Dow Jones consensus estimate."
www.cnbc.com,Slowing growth plus stubborn inflation add up to a headache for Fed officials,The data spells at least a mild stagflationary environment that will make policymaking troublesome.,"Thu, 25 Apr 2024 17:14 GMT",The data spells at least a mild stagflationary environment that will make policymaking troublesome.
www.cnbc.com,"GDP growth slowed to a 1.6% rate in the first quarter, well below expectations","Real GDP was expected to increase 2.4% in the first quarter on a seasonally adjusted basis, according to economists surveyed by Dow Jones.","Thu, 25 Apr 2024 12:31 GMT","Real GDP was expected to increase 2.4% in the first quarter on a seasonally adjusted basis, according to economists surveyed by Dow Jones."
feeds.washingtonpost.com,Biden hits Chinese EVs with tariffs topping 100% as election looms,"The move, which quadruples tariffs on electric cars, is aimed at preventing China from adding autos to list of industries it dominates.","Tue, 14 May 2024 17:56:33 +0000","The move, which quadruples tariffs on electric cars, is aimed at preventing China from adding autos to list of industries it dominates."
feeds.washingtonpost.com,"U.S. launches investigation into Waymo, Zoox self-driving vehicles","Waymo, the self-driving taxi company owned by Google parent company Alphabet, is the latest self-driving car venture to face scrutiny from federal regulators. ","Tue, 14 May 2024 17:15:47 +0000","Waymo, the self-driving taxi company owned by Google parent company Alphabet, is the latest self-driving car venture to face scrutiny from federal regulators."
feeds.washingtonpost.com,Aldi recalls cream cheese over salmonella risk,The recall covers four types of cream cheese sold in 28 states and D.C. ,"Tue, 14 May 2024 14:16:42 +0000",The recall covers four types of cream cheese sold in 28 states and D.C.
feeds.washingtonpost.com,Biodegradable fabric might be the next best thing in clothing,Mushrooms and the skin of invasive species are just some of the new materials the fashion industry is trying to be more sustainable,"Tue, 14 May 2024 10:30:26 +0000",Mushrooms and the skin of invasive species are just some of the new materials the fashion industry is trying to be more sustainable
feeds.washingtonpost.com,Are home prices still rising? See how prices have changed in your area.,Search by zip code to see how home prices are changing in your area.,"Tue, 14 May 2024 10:05:20 +0000",Search by zip code to see how home prices are changing in your area.
feeds.washingtonpost.com,GameStop shares soar again after ‘Roaring Kitty’ returns to social media,"Keith Gill, the financial adviser who led the 2021 GameStop stock frenzy, shared a meme on Sunday, which was his first social media post in nearly three years.","Tue, 14 May 2024 01:14:46 +0000","Keith Gill, the financial adviser who led the 2021 GameStop stock frenzy, shared a meme on Sunday, which was his first social media post in nearly three years."
feeds.washingtonpost.com,"U.S. bans Russian uranium imports, key to nuclear fuel supply","President Biden signed a bill banning Russian uranium imports, a move aimed at punishing Moscow for its war in Ukraine and boosting the U.S. nuclear industry.","Mon, 13 May 2024 23:12:26 +0000","President Biden signed a bill banning Russian uranium imports, a move aimed at punishing Moscow for its war in Ukraine and boosting the U.S. nuclear industry."
feeds.washingtonpost.com,Calculate how much more mortgages will cost as interest rates rise,See the difference in monthly costs between a typical mortgage signed today and one signed just a few months ago.,"Mon, 13 May 2024 20:04:44 +0000",See the difference in monthly costs between a typical mortgage signed today and one signed just a few months ago.
feeds.washingtonpost.com,Melinda French Gates resigns from the Gates Foundation,"Three years after her divorce from Microsoft founder Bill Gates, she plans to embark on her own philanthropic venture. ","Mon, 13 May 2024 19:40:09 +0000","Three years after her divorce from Microsoft founder Bill Gates, she plans to embark on her own philanthropic venture."
feeds.washingtonpost.com,The nation’s power grid is overwhelmed. New rules aim to boost construction.,Major changes to the way long-distance power lines are planned and built aim to revitalize an overwhelmed electricity grid buckling under soaring demand.,"Mon, 13 May 2024 19:09:30 +0000",Major changes to the way long-distance power lines are planned and built aim to revitalize an overwhelmed electricity grid buckling under soaring demand.
feeds.washingtonpost.com,"Ordered back to the office, top tech talent left instead, study finds","In the months following return-to-office mandates, an increased number of senior employees departed Apple, Microsoft and SpaceX, often to work for competitors.","Mon, 13 May 2024 18:37:09 +0000","In the months following return-to-office mandates, an increased number of senior employees departed Apple, Microsoft and SpaceX, often to work for competitors."
feeds.washingtonpost.com,Can you spot bad financial advice on TikTok? Take our quiz.,"Social media is full of financial influencers — or “finfluencers” — dispensing advice. How credible would you rate their recommendations? 
","Mon, 13 May 2024 10:05:32 +0000",Social media is full of financial influencers — or “finfluencers” — dispensing advice. How credible would you rate their recommendations?
feeds.washingtonpost.com,Biden hopes efforts to boost domestic manufacturing pay off in November,"Voters appear to be missing President Biden’s industrial jobs message, highlighting a big challenge facing the president in his reelection bid. ","Mon, 13 May 2024 10:00:00 +0000","Voters appear to be missing President Biden’s industrial jobs message, highlighting a big challenge facing the president in his reelection bid."
feeds.washingtonpost.com,Apple workers in Maryland vote to authorize work stoppage,"If workers actually strike, it would be the first walkout by employees of Apple’s more than 270 U.S. retail locations.","Sun, 12 May 2024 19:29:52 +0000","If workers actually strike, it would be the first walkout by employees of Apple’s more than 270 U.S. retail locations."
www.federalreserve.gov,Agencies announce inflation-adjusted dollar thresholds for Regulation CC funds availability,Agencies announce inflation-adjusted dollar thresholds for Regulation CC funds availability,"Mon, 13 May 2024 19:00:00 GMT",Agencies announce inflation-adjusted dollar thresholds for Regulation CC funds availability
www.federalreserve.gov,Federal Reserve Board releases summary of the exploratory pilot Climate Scenario Analysis (CSA) exercise that it conducted with six of the nation’s largest banks,Federal Reserve Board releases summary of the exploratory pilot Climate Scenario Analysis (CSA) exercise that it conducted with six of the nation’s largest banks,"Thu, 9 May 2024 20:00:00 GMT",Federal Reserve Board releases summary of the exploratory pilot Climate Scenario Analysis (CSA) exercise that it conducted with six of the nation’s largest banks
www.federalreserve.gov,Federal Reserve Board issues enforcement action with First Citizens Bank of Butte,Federal Reserve Board issues enforcement action with First Citizens Bank of Butte,"Tue, 7 May 2024 15:00:00 GMT",Federal Reserve Board issues enforcement action with First Citizens Bank of Butte
www.federalreserve.gov,Agencies issue guide to assist community banks to develop and implement third-party risk management practices,Agencies issue guide to assist community banks to develop and implement third-party risk management practices,"Fri, 3 May 2024 18:30:00 GMT",Agencies issue guide to assist community banks to develop and implement third-party risk management practices
www.federalreserve.gov,"Federal Reserve Board requests comment on proposal to expand the operating days of the Federal Reserve Banks’ two large-value payments services, Fedwire Funds Service and the National Settlement Service, to include weekends and holidays","Federal Reserve Board requests comment on proposal to expand the operating days of the Federal Reserve Banks’ two large-value payments services, Fedwire Funds Service and the National Settlement Service, to include weekends and holidays","Fri, 3 May 2024 15:30:00 GMT","Federal Reserve Board requests comment on proposal to expand the operating days of the Federal Reserve Banks’ two large-value payments services, Fedwire Funds Service and the National Settlement Service, to include weekends and holidays"
www.federalreserve.gov,Federal Reserve issues FOMC statement,Federal Reserve issues FOMC statement,"Wed, 1 May 2024 18:00:00 GMT",Federal Reserve issues FOMC statement
www.federalreserve.gov,"Federal Reserve Board announces it will extend through May 31, 2024, the public comment period for the application by Capital One Financial Corporation to acquire Discover Financial Services","Federal Reserve Board announces it will extend through May 31, 2024, the public comment period for the application by Capital One Financial Corporation to acquire Discover Financial Services","Wed, 24 Apr 2024 18:30:00 GMT","Federal Reserve Board announces it will extend through May 31, 2024, the public comment period for the application by Capital One Financial Corporation to acquire Discover Financial Services"
www.federalreserve.gov,"Minutes of the Board's discount rate meetings on February 20 and March 20, 2024","Minutes of the Board&#39;s discount rate meetings on February 20 and March 20, 2024","Tue, 16 Apr 2024 18:00:00 GMT","Minutes of the Board's discount rate meetings on February 20 and March 20, 2024"
www.federalreserve.gov,"Federal Reserve Board announces approval of application by Provident Financial Services, Inc.","Federal Reserve Board announces approval of application by Provident Financial Services, Inc.","Thu, 11 Apr 2024 20:30:00 GMT","Federal Reserve Board announces approval of application by Provident Financial Services, Inc."
www.federalreserve.gov,"Minutes of the Federal Open Market Committee, March 19-20, 2024","Minutes of the Federal Open Market Committee, March 19-20, 2024","Wed, 10 Apr 2024 18:00:00 GMT","Minutes of the Federal Open Market Committee, March 19-20, 2024"
www.federalreserve.gov,"Federal Reserve Board issues enforcement actions with Mode Eleven Bancorp, Steele Bancshares, Inc., and American State Bank","Federal Reserve Board issues enforcement actions with Mode Eleven Bancorp, Steele Bancshares, Inc., and American State Bank","Thu, 4 Apr 2024 15:00:00 GMT","Federal Reserve Board issues enforcement actions with Mode Eleven Bancorp, Steele Bancshares, Inc., and American State Bank"
www.federalreserve.gov,Federal Reserve Board accepting applications for its Community Advisory Council,Federal Reserve Board accepting applications for its Community Advisory Council,"Mon, 1 Apr 2024 17:30:00 GMT",Federal Reserve Board accepting applications for its Community Advisory Council
www.federalreserve.gov,Federal Reserve Board releases annual audited financial statements,Federal Reserve Board releases annual audited financial statements,"Tue, 26 Mar 2024 15:00:00 GMT",Federal Reserve Board releases annual audited financial statements
www.federalreserve.gov,Agencies extend applicability date of certain provisions of their Community Reinvestment Act final rule,Agencies extend applicability date of certain provisions of their Community Reinvestment Act final rule,"Thu, 21 Mar 2024 22:00:00 GMT",Agencies extend applicability date of certain provisions of their Community Reinvestment Act final rule
www.federalreserve.gov,Federal Reserve issues FOMC statement,Federal Reserve issues FOMC statement,"Wed, 20 Mar 2024 18:00:00 GMT",Federal Reserve issues FOMC statement
www.federalreserve.gov,Federal Reserve Board and Federal Open Market Committee release economic projections from the March 19-20 FOMC meeting,Federal Reserve Board and Federal Open Market Committee release economic projections from the March 19-20 FOMC meeting,"Wed, 20 Mar 2024 18:00:00 GMT",Federal Reserve Board and Federal Open Market Committee release economic projections from the March 19-20 FOMC meeting
www.federalreserve.gov,Federal Reserve Board issues enforcement action against JPMorgan Chase & Co. and fines the firm approximately $98.2 million for an inadequate program to monitor firm and client trading activities for market misconduct,Federal Reserve Board issues enforcement action against JPMorgan Chase &amp; Co. and fines the firm approximately $98.2 million for an inadequate program to monitor firm and client trading activities for market misconduct,"Thu, 14 Mar 2024 15:00:00 GMT",Federal Reserve Board issues enforcement action against JPMorgan Chase & Co. and fines the firm approximately $98.2 million for an inadequate program to monitor firm and client trading activities for market misconduct
